,Airport_temperature,Airport_Humidity,IIITD_temperature,IIITD_Humidity
2018-03-10 23:00:00,24.0,53.0,24.7,55.5
2018-03-10 23:30:00,23.0,55.0,24.3,56.5
2018-03-11 00:00:00,23.0,57.0,24.4,55.5
2018-03-11 00:30:00,22.0,60.0,23.9,56.9
2018-03-11 01:00:00,22.0,60.0,24.1,56.4
2018-03-11 01:30:00,21.0,64.0,23.6,57.3
2018-03-11 02:00:00,21.0,64.0,23.5,57.3
2018-03-11 02:30:00,20.0,73.0,23.4,57.3
2018-03-11 03:00:00,19.0,78.0,23.2,56.8
2018-03-11 03:30:00,18.0,83.0,22.8,57.2
2018-03-11 04:00:00,18.0,83.0,22.5,58.6
2018-03-11 04:30:00,18.0,83.0,22.2,60.0
2018-03-11 05:00:00,17.0,88.0,22.2,60.0
2018-03-11 05:30:00,17.0,90.0,22.1,60.0
2018-03-11 06:00:00,16.0,94.0,21.7,60.9
2018-03-11 06:30:00,16.0,94.0,21.4,63.3
2018-03-11 07:00:00,16.0,94.0,21.3,64.2
2018-03-11 07:30:00,16.0,94.0,21.3,64.7
2018-03-11 08:00:00,17.0,88.0,22.0,62.9
2018-03-11 08:30:00,19.0,63.0,23.0,60.6
2018-03-11 09:00:00,20.0,68.0,24.1,56.4
2018-03-11 09:30:00,21.0,64.0,24.7,54.5
2018-03-11 10:00:00,23.0,57.0,25.8,51.6
2018-03-11 10:30:00,24.0,53.0,26.7,49.6
2018-03-11 11:00:00,25.0,50.0,27.5,47.6
2018-03-11 11:30:00,28.0,36.0,28.5,43.5
2018-03-11 12:00:00,29.0,37.0,29.5,40.3
2018-03-11 12:30:00,29.0,37.0,30.1,37.6
2018-03-11 13:00:00,29.5,35.0,30.8,36.0
2018-03-11 13:30:00,30.0,33.0,31.1,33.7
2018-03-11 14:00:00,31.0,31.0,31.7,32.7
2018-03-11 14:30:00,33.0,16.0,31.9,29.8
2018-03-11 15:00:00,32.0,26.0,32.1,30.4
2018-03-11 15:30:00,32.0,26.0,32.1,30.4
2018-03-11 16:00:00,32.0,26.0,31.9,31.0
2018-03-11 16:30:00,32.0,27.0,31.7,31.5
2018-03-11 17:00:00,32.0,26.0,31.3,33.2
2018-03-11 17:30:00,31.0,29.0,30.7,33.7
2018-03-11 18:00:00,30.0,29.0,29.8,37.0
2018-03-11 18:30:00,29.0,30.0,29.1,38.1
2018-03-11 19:00:00,28.0,32.0,28.5,38.6
2018-03-11 19:30:00,27.0,34.0,28.0,39.1
2018-03-11 20:00:00,26.0,39.0,27.7,40.1
2018-03-11 20:30:00,24.0,46.0,27.4,41.2
2018-03-11 21:00:00,25.0,41.0,27.1,42.3
2018-03-11 21:30:00,25.0,41.0,27.0,43.3
2018-03-11 22:00:00,24.0,47.0,26.6,44.9
2018-03-11 22:30:00,24.0,47.0,26.0,45.9
2018-03-11 23:00:00,24.0,47.0,26.0,46.4
2018-03-11 23:30:00,22.0,55.0,26.0,46.4
2018-03-12 00:00:00,23.0,44.0,25.7,47.4
2018-03-12 00:30:00,20.0,64.0,25.2,49.5
2018-03-12 01:00:00,20.0,64.0,25.2,50.0
2018-03-12 01:30:00,21.0,60.0,25.0,51.0
2018-03-12 02:00:00,21.0,60.0,24.7,52.0
2018-03-12 02:30:00,20.0,58.0,24.0,55.9
2018-03-12 03:00:00,22.0,60.0,23.8,57.9
2018-03-12 03:30:00,20.0,68.0,24.0,57.9
2018-03-12 04:00:00,19.0,68.0,23.8,59.3
2018-03-12 04:30:00,18.0,77.0,23.7,59.8
2018-03-12 05:00:00,17.0,82.0,23.4,60.7
2018-03-12 05:30:00,18.0,70.0,22.7,60.6
2018-03-12 06:00:00,17.0,82.0,22.9,60.6
2018-03-12 06:30:00,17.0,82.0,22.5,61.5
2018-03-12 07:00:00,17.0,88.0,22.2,62.4
2018-03-12 07:30:00,17.0,88.0,22.6,61.6
2018-03-12 08:00:00,20.0,68.0,23.2,60.7
2018-03-12 08:30:00,21.0,61.0,24.1,58.4
2018-03-12 09:00:00,21.0,68.0,25.2,55.5
2018-03-12 09:30:00,23.0,61.0,26.6,52.7
2018-03-12 10:00:00,24.0,57.0,27.3,50.7
2018-03-12 10:30:00,26.0,51.0,28.4,46.1
2018-03-12 11:00:00,27.0,48.0,29.3,42.5
2018-03-12 11:30:00,30.0,28.0,30.2,35.9
2018-03-12 12:00:00,30.5,30.5,31.1,34.9
2018-03-12 12:30:00,31.0,33.0,31.6,32.6
2018-03-12 13:00:00,32.0,31.0,32.3,32.7
2018-03-12 13:30:00,32.0,29.0,32.8,30.4
2018-03-12 14:00:00,33.0,26.0,33.2,30.5
2018-03-12 14:30:00,34.0,11.0,33.3,27.0
2018-03-12 15:00:00,34.0,20.0,33.2,25.8
2018-03-12 15:30:00,34.0,19.0,33.2,27.0
2018-03-12 16:00:00,34.0,19.0,33.1,25.8
2018-03-12 16:30:00,33.0,20.0,32.9,25.8
2018-03-12 17:00:00,33.0,20.0,32.3,28.1
2018-03-12 17:30:00,32.0,18.0,31.7,30.4
2018-03-12 18:00:00,31.0,22.5,31.0,30.3
2018-03-12 18:30:00,30.0,27.0,30.3,31.4
2018-03-12 19:00:00,30.0,27.0,29.6,32.5
2018-03-12 19:30:00,28.0,30.0,29.2,33.6
2018-03-12 20:00:00,28.0,30.0,28.7,35.2
2018-03-12 20:30:00,26.0,34.0,28.3,36.9
2018-03-12 21:00:00,26.0,36.0,28.0,38.5
2018-03-12 21:30:00,25.0,41.0,27.7,41.2
2018-03-12 22:00:00,25.0,44.0,27.7,42.3
2018-03-12 22:30:00,25.0,47.0,27.4,44.4
2018-03-12 23:00:00,25.0,47.0,27.0,47.1
2018-03-12 23:30:00,23.0,62.0,26.9,48.1
2018-03-13 00:00:00,24.0,57.0,26.7,49.6
2018-03-13 00:30:00,23.0,60.5,26.5,51.2
2018-03-13 01:00:00,22.0,64.0,26.0,53.7
2018-03-13 01:30:00,22.0,64.0,26.1,53.7
2018-03-13 02:00:00,22.0,64.0,25.9,54.7
2018-03-13 02:30:00,21.0,67.0,25.4,56.1
2018-03-13 03:00:00,21.0,68.0,25.2,57.6
2018-03-13 03:30:00,20.0,73.0,25.3,57.6
2018-03-13 04:00:00,19.0,73.0,24.9,58.5
2018-03-13 04:30:00,18.0,77.0,24.7,59.5
2018-03-13 05:00:00,17.0,88.0,24.0,61.8
2018-03-13 05:30:00,19.0,74.0,23.4,63.1
2018-03-13 06:00:00,15.0,94.0,23.5,63.6
2018-03-13 06:30:00,16.0,82.0,22.9,64.5
2018-03-13 07:00:00,17.0,88.0,22.9,63.5
2018-03-13 07:30:00,17.0,82.0,23.6,61.7
2018-03-13 08:00:00,19.0,73.0,24.4,59.4
2018-03-13 08:30:00,21.0,57.0,25.8,56.2
2018-03-13 09:00:00,23.0,61.0,27.3,53.3
2018-03-13 09:30:00,25.0,54.0,28.2,46.7
2018-03-13 10:00:00,27.0,48.0,29.2,45.2
2018-03-13 10:30:00,29.0,39.5,30.4,38.2
2018-03-13 11:00:00,31.0,31.0,31.3,31.5
2018-03-13 11:30:00,32.0,21.0,32.0,28.0
2018-03-13 12:00:00,33.0,24.0,32.6,26.3
2018-03-13 12:30:00,34.0,20.0,33.0,26.9
2018-03-13 13:00:00,35.0,18.0,33.7,24.6
2018-03-13 13:30:00,35.0,18.0,34.0,24.6
2018-03-13 14:00:00,36.0,17.0,34.5,22.3
2018-03-13 14:30:00,36.0,17.0,34.9,22.3
2018-03-13 15:00:00,36.0,16.0,35.0,21.1
2018-03-13 15:30:00,36.0,16.0,35.0,19.9
2018-03-13 16:00:00,36.0,14.0,34.9,21.1
2018-03-13 16:30:00,36.0,14.0,34.7,21.1
2018-03-13 17:00:00,35.0,14.0,34.2,21.1
2018-03-13 17:30:00,34.0,14.0,33.4,22.2
2018-03-13 18:00:00,34.0,15.0,32.5,23.4
2018-03-13 18:30:00,33.0,16.0,31.5,24.5
2018-03-13 19:00:00,32.0,18.0,31.1,25.6
2018-03-13 19:30:00,30.0,20.0,30.7,25.6
2018-03-13 20:00:00,29.0,25.0,30.4,26.8
2018-03-13 20:30:00,27.0,27.0,30.0,29.1
2018-03-13 21:00:00,28.0,26.0,29.7,27.9
2018-03-13 21:30:00,28.0,26.0,29.3,32.5
2018-03-13 22:00:00,28.0,26.0,28.9,34.7
2018-03-13 22:30:00,26.0,32.0,28.6,37.5
2018-03-13 23:00:00,25.5,35.5,28.4,39.1
2018-03-13 23:30:00,25.0,39.0,28.2,40.2
2018-03-14 00:00:00,24.0,41.0,28.1,40.7
2018-03-14 00:30:00,24.0,41.0,27.9,41.2
2018-03-14 01:00:00,24.0,41.0,27.7,41.2
2018-03-14 01:30:00,23.0,44.0,27.5,42.8
2018-03-14 02:00:00,23.0,44.0,27.2,43.9
2018-03-14 02:30:00,22.0,49.0,27.0,43.9
2018-03-14 03:00:00,22.0,50.0,26.8,44.4
2018-03-14 03:30:00,22.0,50.0,26.5,42.7
2018-03-14 04:00:00,24.0,34.0,26.2,42.2
2018-03-14 04:30:00,24.0,32.5,26.1,43.2
2018-03-14 05:00:00,24.0,31.0,26.0,40.5
2018-03-14 05:30:00,23.0,30.0,25.5,43.2
2018-03-14 06:00:00,23.0,33.0,25.4,38.8
2018-03-14 06:30:00,22.0,35.0,25.7,37.7
2018-03-14 07:00:00,22.0,35.0,25.4,40.5
2018-03-14 07:30:00,21.0,38.0,25.9,36.7
2018-03-14 08:00:00,23.0,36.0,26.6,35.6
2018-03-14 08:30:00,23.0,35.0,27.0,34.5
2018-03-14 09:00:00,25.0,29.5,27.7,34.6
2018-03-14 09:30:00,27.0,24.0,28.3,31.2
2018-03-14 10:00:00,27.5,23.5,29.0,26.7
2018-03-14 10:30:00,28.0,23.0,29.2,27.3
2018-03-14 11:00:00,29.0,22.0,30.2,26.7
2018-03-14 11:30:00,30.0,15.0,30.4,27.9
2018-03-14 12:00:00,30.0,20.0,31.4,26.8
2018-03-14 12:30:00,31.0,19.0,32.2,26.9
2018-03-14 13:00:00,32.0,20.0,32.6,25.2
2018-03-14 13:30:00,33.0,18.0,33.2,23.4
2018-03-14 14:00:00,33.0,20.0,33.6,24.6
2018-03-14 14:30:00,34.0,15.0,33.6,24.6
2018-03-14 15:00:00,34.0,17.0,33.9,24.6
2018-03-14 15:30:00,34.0,21.0,33.7,24.6
2018-03-14 16:00:00,34.0,21.0,33.3,25.8
2018-03-14 16:30:00,34.0,21.0,32.8,26.9
2018-03-14 17:00:00,34.0,21.0,32.3,30.4
2018-03-14 17:30:00,32.0,19.0,31.6,31.5
2018-03-14 18:00:00,33.0,23.0,31.0,33.2
2018-03-14 18:30:00,31.0,29.0,30.3,37.1
2018-03-14 19:00:00,30.5,29.0,29.7,37.6
2018-03-14 19:30:00,30.0,29.0,29.5,36.4
2018-03-14 20:00:00,28.0,32.0,29.3,35.3
2018-03-14 20:30:00,26.0,38.0,29.1,35.3
2018-03-14 21:00:00,26.5,36.0,28.9,36.9
2018-03-14 21:30:00,27.0,34.0,28.6,37.5
2018-03-14 22:00:00,27.0,32.0,28.5,38.0
2018-03-14 22:30:00,26.0,36.0,28.0,40.7
2018-03-14 23:00:00,24.0,40.0,27.7,42.3
2018-03-14 23:30:00,22.0,44.0,27.2,43.4
2018-03-15 00:00:00,24.0,38.0,27.1,44.4
2018-03-15 00:30:00,23.0,41.0,27.0,43.9
2018-03-15 01:00:00,22.0,46.0,27.0,43.9
2018-03-15 01:30:00,22.0,46.0,26.8,43.8
2018-03-15 02:00:00,22.0,46.0,26.6,44.9
2018-03-15 02:30:00,22.0,46.0,26.2,44.9
2018-03-15 03:00:00,23.0,44.0,25.7,47.4
2018-03-15 03:30:00,22.0,46.0,25.4,48.5
2018-03-15 04:00:00,22.0,46.0,25.2,47.4
2018-03-15 04:30:00,21.5,49.5,25.2,47.4
2018-03-15 05:00:00,21.0,53.0,25.0,47.4
2018-03-15 05:30:00,20.0,46.0,24.9,47.4
2018-03-15 06:00:00,20.0,56.0,24.6,47.8
2018-03-15 06:30:00,20.0,56.0,24.3,46.8
2018-03-15 07:00:00,20.0,49.0,24.7,43.1
2018-03-15 07:30:00,21.0,46.0,24.5,42.5
2018-03-15 08:00:00,22.0,41.0,25.0,41.5
2018-03-15 08:30:00,23.0,41.0,25.4,41.5
2018-03-15 09:00:00,24.0,44.0,26.5,40.0
2018-03-15 09:30:00,25.5,39.0,27.4,39.0
2018-03-15 10:00:00,27.0,34.0,27.6,39.6
2018-03-15 10:30:00,27.0,34.0,28.0,38.0
2018-03-15 11:00:00,27.0,34.0,28.5,38.0
2018-03-15 11:30:00,28.0,30.0,29.8,35.9
2018-03-15 12:00:00,28.0,32.0,29.0,35.8
2018-03-15 12:30:00,28.0,32.0,30.0,33.1
2018-03-15 13:00:00,29.0,30.0,29.7,33.1
2018-03-15 13:30:00,29.0,30.0,31.4,31.5
2018-03-15 14:00:00,31.0,27.0,32.2,30.4
2018-03-15 14:30:00,33.0,19.0,32.0,32.7
2018-03-15 15:00:00,32.0,27.0,32.2,29.8
2018-03-15 15:30:00,32.0,24.0,31.9,32.7
2018-03-15 16:00:00,32.0,24.0,32.1,28.1
2018-03-15 16:30:00,32.0,24.0,32.0,31.5
2018-03-15 17:00:00,31.0,23.5,31.5,34.9
2018-03-15 17:30:00,31.0,23.0,31.1,30.3
2018-03-15 18:00:00,31.0,27.0,30.2,34.8
2018-03-15 18:30:00,30.0,37.0,29.3,38.1
2018-03-15 19:00:00,29.0,39.5,28.6,41.3
2018-03-15 19:30:00,28.0,42.0,28.6,41.3
2018-03-15 20:00:00,27.0,45.0,28.4,42.4
2018-03-15 20:30:00,25.0,42.0,28.1,45.1
2018-03-15 21:00:00,27.0,48.0,27.6,49.2
2018-03-15 21:30:00,26.0,51.0,27.3,50.8
2018-03-15 22:00:00,26.0,51.0,27.2,51.3
2018-03-15 22:30:00,25.0,54.0,27.3,51.3
2018-03-15 23:00:00,25.0,50.0,26.7,52.8
2018-03-15 23:30:00,25.0,50.0,26.1,53.7
2018-03-16 00:00:00,24.0,53.0,26.3,51.7
2018-03-16 00:30:00,24.0,53.0,26.3,51.2
2018-03-16 01:00:00,23.0,57.0,26.4,50.6
2018-03-16 01:30:00,23.0,57.0,26.4,50.6
2018-03-16 02:00:00,22.3,59.3,26.0,50.1
2018-03-16 02:30:00,21.6,61.6,25.8,49.5
2018-03-16 03:00:00,21.0,64.0,25.6,49.5
2018-03-16 03:30:00,21.0,64.0,25.5,49.5
2018-03-16 04:00:00,21.0,64.0,25.7,49.0
2018-03-16 04:30:00,21.0,64.0,25.4,50.0
2018-03-16 05:00:00,20.0,68.0,25.5,49.5
2018-03-16 05:30:00,20.0,77.0,25.4,50.0
2018-03-16 06:00:00,20.0,73.0,25.2,50.5
2018-03-16 06:30:00,19.0,83.0,25.3,50.5
2018-03-16 07:00:00,18.0,83.0,25.0,51.5
2018-03-16 07:30:00,18.0,83.0,25.0,52.0
2018-03-16 08:00:00,20.0,78.0,24.4,55.5
2018-03-16 08:30:00,22.0,62.0,24.7,56.0
2018-03-16 09:00:00,22.0,64.0,25.2,55.1
2018-03-16 09:30:00,23.0,61.0,27.2,53.3
2018-03-16 10:00:00,24.0,50.0,28.4,50.9
2018-03-16 10:30:00,25.0,44.0,28.9,49.9
2018-03-16 11:00:00,26.0,44.0,29.3,48.9
2018-03-16 11:30:00,28.0,24.0,29.5,47.9
2018-03-16 12:00:00,29.0,35.0,29.8,47.9
2018-03-16 12:30:00,29.0,35.0,29.9,47.9
2018-03-16 13:00:00,30.0,33.0,30.0,47.4
2018-03-16 13:30:00,30.0,33.0,30.3,46.4
2018-03-16 14:00:00,31.0,29.0,30.2,45.3
2018-03-16 14:30:00,32.0,19.0,29.5,45.7
2018-03-16 15:00:00,31.0,27.0,29.5,45.7
2018-03-16 15:30:00,31.0,27.0,29.7,47.9
2018-03-16 16:00:00,31.0,24.0,29.7,47.9
2018-03-16 16:30:00,31.0,24.0,29.8,47.9
2018-03-16 17:00:00,30.0,25.0,29.8,47.9
2018-03-16 17:30:00,29.0,25.0,29.8,47.9
2018-03-16 18:00:00,28.0,30.0,29.9,47.9
2018-03-16 18:30:00,27.0,32.0,29.1,46.8
2018-03-16 19:00:00,27.0,34.0,28.7,46.7
2018-03-16 19:30:00,26.0,36.0,28.5,46.7
2018-03-16 20:00:00,26.0,34.0,28.3,46.7
2018-03-16 20:30:00,25.0,31.0,28.1,46.6
2018-03-16 21:00:00,24.0,38.0,28.0,47.7
2018-03-16 21:30:00,24.0,38.0,27.9,47.7
2018-03-16 22:00:00,24.0,38.0,27.8,47.7
2018-03-16 22:30:00,23.5,39.5,27.8,48.2
2018-03-16 23:00:00,23.0,41.0,27.7,48.2
2018-03-16 23:30:00,23.0,39.0,27.7,48.2
2018-03-17 00:00:00,22.0,46.0,27.7,48.7
2018-03-17 00:30:00,20.0,52.0,27.6,48.2
2018-03-17 01:00:00,19.0,56.0,27.6,48.2
2018-03-17 01:30:00,19.0,56.0,27.6,48.7
2018-03-17 02:00:00,19.0,56.0,27.6,48.2
2018-03-17 02:30:00,19.0,46.0,27.6,48.2
2018-03-17 03:00:00,18.0,64.0,27.6,48.2
2018-03-17 03:30:00,18.0,64.0,27.6,48.2
2018-03-17 04:00:00,18.0,64.0,27.6,48.2
2018-03-17 04:30:00,18.0,64.0,27.6,48.2
2018-03-17 05:00:00,17.0,68.0,27.6,48.2
2018-03-17 05:30:00,17.0,69.0,27.6,48.2
2018-03-17 06:00:00,17.0,68.0,27.6,48.2
2018-03-17 06:30:00,16.0,72.0,27.6,48.7
2018-03-17 07:00:00,16.0,77.0,27.6,48.2
2018-03-17 07:30:00,16.0,77.0,27.5,48.2
2018-03-17 08:00:00,19.0,64.0,27.5,48.2
2018-03-17 08:30:00,20.0,55.0,27.5,48.2
2018-03-17 09:00:00,21.0,56.0,27.4,48.1
2018-03-17 09:30:00,22.0,53.0,27.5,48.2
2018-03-17 10:00:00,24.0,47.0,27.5,48.2
2018-03-17 10:30:00,25.0,41.0,27.6,48.2
2018-03-17 11:00:00,26.0,39.0,27.8,47.7
2018-03-17 11:30:00,28.0,25.0,28.0,47.7
2018-03-17 12:00:00,28.0,30.0,28.2,47.7
2018-03-17 12:30:00,29.0,27.0,28.3,47.2
2018-03-17 13:00:00,30.0,23.0,28.4,46.7
2018-03-17 13:30:00,30.0,23.0,28.5,46.7
2018-03-17 14:00:00,31.0,22.0,28.6,46.2
2018-03-17 14:30:00,31.0,16.0,28.8,45.7
2018-03-17 15:00:00,31.0,19.0,28.9,45.7
2018-03-17 15:30:00,31.0,18.0,29.1,45.2
2018-03-17 16:00:00,31.0,18.0,29.1,45.2
2018-03-17 16:30:00,31.0,19.0,29.2,44.6
2018-03-17 17:00:00,30.0,20.0,29.2,44.6
2018-03-17 17:30:00,29.0,21.0,29.2,44.1
2018-03-17 18:00:00,29.0,22.0,29.1,43.5
2018-03-17 18:30:00,27.0,24.0,28.9,43.5
2018-03-17 19:00:00,27.0,26.0,28.0,42.3
2018-03-17 19:30:00,26.0,30.0,28.3,42.4
2018-03-17 20:00:00,25.0,32.0,28.5,42.4
2018-03-17 20:30:00,25.0,36.0,28.5,42.4
2018-03-17 21:00:00,25.0,36.0,28.4,42.4
2018-03-17 21:30:00,25.0,36.0,28.4,42.4
2018-03-17 22:00:00,24.5,37.0,28.4,42.4
2018-03-17 22:30:00,24.0,38.0,28.4,42.4
2018-03-17 23:00:00,24.0,38.0,28.4,42.4
2018-03-17 23:30:00,22.0,43.0,28.4,42.4
2018-03-18 00:00:00,23.0,41.0,28.4,42.4
2018-03-18 00:30:00,23.0,41.0,28.4,42.4
2018-03-18 01:00:00,22.0,46.0,28.4,42.4
2018-03-18 01:30:00,22.0,46.0,28.3,42.4
2018-03-18 02:00:00,21.0,49.0,28.3,42.4
2018-03-18 02:30:00,19.0,65.0,28.3,42.4
2018-03-18 03:00:00,19.0,56.0,28.3,42.4
2018-03-18 03:30:00,17.0,63.0,28.3,42.4
2018-03-18 04:00:00,17.0,63.0,28.3,42.4
2018-03-18 04:30:00,17.0,59.0,28.3,42.4
2018-03-18 05:00:00,17.0,64.0,28.3,42.4
2018-03-18 05:30:00,17.0,69.0,28.3,42.4
2018-03-18 06:00:00,16.0,68.0,28.3,42.4
2018-03-18 06:30:00,16.0,68.0,28.3,42.4
2018-03-18 07:00:00,16.0,68.0,28.2,42.9
2018-03-18 07:30:00,17.0,68.0,28.1,42.9
2018-03-18 08:00:00,17.0,63.0,28.0,42.3
2018-03-18 08:30:00,20.0,46.0,24.5,46.2
2018-03-18 09:00:00,22.0,46.0,25.6,44.2
2018-03-18 09:30:00,24.0,41.0,26.2,41.1
2018-03-18 10:00:00,25.0,39.0,27.1,39.0
2018-03-18 10:30:00,26.0,36.0,27.6,36.8
2018-03-18 11:00:00,27.0,32.0,28.4,35.2
2018-03-18 11:30:00,28.0,28.0,29.1,32.4
2018-03-18 12:00:00,29.0,25.0,29.5,30.2
2018-03-18 12:30:00,30.0,22.0,30.2,29.1
2018-03-18 13:00:00,31.0,21.0,30.7,26.2
2018-03-18 13:30:00,31.0,21.0,31.4,24.5
2018-03-18 14:00:00,31.0,21.0,31.7,21.5
2018-03-18 14:30:00,33.0,15.0,31.9,22.1
2018-03-18 15:00:00,31.0,21.0,32.3,23.4
2018-03-18 15:30:00,32.0,17.0,32.3,23.4
2018-03-18 16:00:00,31.0,17.0,31.9,22.7
2018-03-18 16:30:00,31.0,18.0,31.8,23.9
2018-03-18 17:00:00,31.0,18.5,31.5,24.5
2018-03-18 17:30:00,31.0,19.0,30.6,25.0
2018-03-18 18:00:00,29.0,23.0,29.8,25.6
2018-03-18 18:30:00,28.0,26.0,28.8,27.8
2018-03-18 19:00:00,28.0,26.0,28.3,30.1
2018-03-18 19:30:00,28.0,28.0,28.1,32.3
2018-03-18 20:00:00,27.0,32.0,27.5,34.6
2018-03-18 20:30:00,25.0,36.0,27.0,36.7
2018-03-18 21:00:00,26.0,34.0,26.6,38.9
2018-03-18 21:30:00,26.0,36.0,26.2,40.5
2018-03-18 22:00:00,25.0,36.0,26.2,41.6
2018-03-18 22:30:00,25.0,39.0,26.2,41.6
2018-03-18 23:00:00,24.0,41.0,25.8,42.1
2018-03-18 23:30:00,23.0,46.0,25.5,42.1
2018-03-19 00:00:00,23.0,44.0,25.4,43.1
2018-03-19 00:30:00,23.0,44.0,25.0,44.2
2018-03-19 01:00:00,23.0,44.0,24.5,45.2
2018-03-19 01:30:00,22.5,45.0,24.2,45.1
2018-03-19 02:00:00,22.0,46.0,24.7,45.2
2018-03-19 02:30:00,21.0,50.0,24.8,44.7
2018-03-19 03:00:00,21.0,49.0,24.7,44.1
2018-03-19 03:30:00,20.0,52.0,24.7,42.5
2018-03-19 04:00:00,20.0,52.0,24.4,44.1
2018-03-19 04:30:00,19.5,56.0,23.9,45.1
2018-03-19 05:00:00,19.0,60.0,23.5,45.6
2018-03-19 05:30:00,18.0,65.0,23.5,46.1
2018-03-19 06:00:00,19.0,64.0,23.3,47.1
2018-03-19 06:30:00,18.0,68.0,22.9,48.6
2018-03-19 07:00:00,18.0,68.0,22.9,49.2
2018-03-19 07:30:00,19.0,64.0,23.3,48.2
2018-03-19 08:00:00,20.0,60.0,24.0,46.2
2018-03-19 08:30:00,22.0,47.0,25.3,43.1
2018-03-19 09:00:00,23.0,50.0,26.7,41.1
2018-03-19 09:30:00,25.0,41.0,27.9,36.8
2018-03-19 10:00:00,26.0,42.0,28.7,32.4
2018-03-19 10:30:00,28.0,32.0,29.4,30.2
2018-03-19 11:00:00,29.0,30.0,30.3,27.4
2018-03-19 11:30:00,31.0,18.0,31.4,26.8
2018-03-19 12:00:00,31.0,21.0,31.8,24.5
2018-03-19 12:30:00,32.0,18.0,32.6,23.4
2018-03-19 13:00:00,32.0,18.0,32.6,21.0
2018-03-19 13:30:00,32.5,17.5,32.9,21.0
2018-03-19 14:00:00,33.0,17.0,33.6,17.4
2018-03-19 14:30:00,35.0,16.0,33.9,19.8
2018-03-19 15:00:00,35.0,12.0,33.8,19.8
2018-03-19 15:30:00,34.0,16.0,33.7,19.8
2018-03-19 16:00:00,34.0,19.0,33.3,18.6
2018-03-19 16:30:00,34.0,20.0,32.7,19.8
2018-03-19 17:00:00,33.0,22.0,31.9,23.9
2018-03-19 17:30:00,32.0,24.0,31.2,26.8
2018-03-19 18:00:00,31.0,25.0,30.3,29.1
2018-03-19 18:30:00,29.0,30.0,29.5,34.2
2018-03-19 19:00:00,28.0,32.0,28.8,38.6
2018-03-19 19:30:00,28.0,37.0,28.4,43.5
2018-03-19 20:00:00,27.0,39.0,27.9,46.6
2018-03-19 20:30:00,26.0,41.0,27.9,46.1
2018-03-19 21:00:00,26.5,40.0,27.9,45.0
2018-03-19 21:30:00,27.0,39.0,27.7,43.4
2018-03-19 22:00:00,26.0,36.0,27.5,43.4
2018-03-19 22:30:00,25.0,40.0,27.4,43.3
2018-03-19 23:00:00,24.0,44.0,27.3,42.8
2018-03-19 23:30:00,22.0,52.0,26.9,43.3
2018-03-20 00:00:00,23.0,47.0,26.6,43.8
2018-03-20 00:30:00,23.0,47.0,26.4,44.3
2018-03-20 01:00:00,22.0,53.0,26.3,45.4
2018-03-20 01:30:00,22.0,53.0,26.2,46.4
2018-03-20 02:00:00,21.0,56.0,26.1,47.4
2018-03-20 02:30:00,21.0,56.0,26.0,48.0
2018-03-20 03:00:00,21.0,56.0,25.9,48.5
2018-03-20 03:30:00,21.0,56.0,25.6,49.0
2018-03-20 04:00:00,21.0,56.0,25.7,48.4
2018-03-20 04:30:00,19.0,64.0,25.0,49.4
2018-03-20 05:00:00,19.0,64.0,24.2,50.3
2018-03-20 05:30:00,19.0,66.0,23.8,50.8
2018-03-20 06:00:00,19.0,68.0,24.0,51.3
2018-03-20 06:30:00,19.0,64.0,24.6,50.9
2018-03-20 07:00:00,18.0,68.0,24.4,51.4
2018-03-20 07:30:00,18.0,73.0,24.7,51.9
2018-03-20 08:00:00,20.0,64.0,25.6,49.5
2018-03-20 08:30:00,23.0,48.0,26.5,47.5
2018-03-20 09:00:00,23.0,50.0,27.3,43.4
2018-03-20 09:30:00,25.0,47.0,28.9,39.7
2018-03-20 10:00:00,27.0,42.0,29.7,36.5
2018-03-20 10:30:00,30.0,29.0,30.8,25.6
2018-03-20 11:00:00,31.0,18.0,31.5,26.9
2018-03-20 11:30:00,34.0,15.0,32.3,26.9
2018-03-20 12:00:00,34.0,19.0,32.7,24.6
2018-03-20 12:30:00,34.0,19.0,33.1,23.4
2018-03-20 13:00:00,34.0,19.0,33.8,23.5
2018-03-20 13:30:00,35.0,18.0,34.0,23.5
2018-03-20 14:00:00,36.0,17.0,34.3,23.5
2018-03-20 14:30:00,35.0,35.0,34.6,23.5
2018-03-20 15:00:00,36.0,17.0,34.4,24.1
2018-03-20 15:30:00,35.0,18.0,34.4,24.7
2018-03-20 16:00:00,35.0,18.0,33.5,28.8
2018-03-20 16:30:00,35.0,18.0,33.1,29.3
2018-03-20 17:00:00,34.0,19.0,32.6,30.4
2018-03-20 17:30:00,33.0,21.0,32.1,31.5
2018-03-20 18:00:00,32.0,26.0,31.5,33.2
2018-03-20 18:30:00,32.0,26.0,31.0,34.9
2018-03-20 19:00:00,31.0,27.0,30.6,36.0
2018-03-20 19:30:00,30.0,29.0,30.5,34.3
2018-03-20 20:00:00,30.0,29.0,30.3,33.7
2018-03-20 20:30:00,28.0,33.0,30.1,35.9
2018-03-20 21:00:00,29.0,30.0,29.9,37.0
2018-03-20 21:30:00,28.0,32.0,29.6,38.1
2018-03-20 22:00:00,27.0,37.0,29.5,38.1
2018-03-20 22:30:00,27.0,37.0,29.4,39.7
2018-03-20 23:00:00,27.0,39.0,28.9,41.3
